llm_quality,llm_seniority,llm_engagement,llm_decision_maker,llm_industry,llm_geography,llm_business_type,llm_company_fit,industry,companyindustry,companysize,companytype,languages,location,companylocation,companyfoundedon,summary,skills,jobtitle,engaged
50,Entry,0.4,0.3,Entertainment Providers,international_hub,others,0.0,Law Practice,,,,"English, French, Italian, Portuguese, Spanish","Paris, Île-de-France, France",,,"Avocate – Droit des affaires, propriété intellectuelle, numérique & innovation

J’accompagne les créateurs, entrepreneurs et équipes juridiques à sécuriser, valoriser et développer leurs actifs immatériels avec des stratégies sur mesure.

J’accompagne également les entreprises dans l’intégration de l’IA, en anticipant les implications et obligations juridiques et réglementaires liées à son déploiement (gouvernance, conformité).

Avocate depuis près de 20 ans, j’interviens à la croisée du droit, de la création et de la technologie, dans les secteurs de l’art, de la culture et du luxe, des médias, du e-commerce, de la tech et de l’intelligence artificielle.

J’ai créé une pratique indépendante, agile, tournée vers le conseil stratégique, la négociation et la résolution amiable des litiges. Mon approche est personnalisée et orientée résultats : je conçois le droit comme un levier de croissance, pas une contrainte.

🎯 Services proposés
– Conseil juridique personnalisé (droit de la propriété intellectuelle et droit du numérique, contrats et assurances, marques, RGPD, IA, droit du travail appliqué au secteur de la culture)
– Packs de formation juridique digitale
– Audits juridiques & sessions stratégiques
– Résolution amiable des litiges : négociation, mise en demeure, médiation

Je privilégie des solutions rapides et protectrices, permettant à mes clients de défendre leurs droits sans bloquer leur activité ni leur créativité.

Lawyer – Business Law, Intellectual Property, Digital & Innovation

I support creators, entrepreneurs and legal teams to secure, enhance and develop their intangible assets through tailored legal strategies.

I also assist companies with AI integration, anticipating the legal and regulatory implications and obligations related to its deployment (governance, compliance)

With nearly 20 years of experience, I work at the crossroads of law, creativity and technology, in the fields of art, media, e-commerce, tech and AI.

I founded an independent and agile practice focused on strategic advisory, negotiation and alternative dispute resolution. My approach is personalized and results-oriented: I see law as a growth driver, not a constraint.

🎯 Services
– Tailored legal advice (IP, IT, AI, digital, contracts, trademarks, GDPR and labor law applied to cultural sector)
– Digital legal training packs
– Legal audits & strategic sessions
– Alternative dispute resolution: negotiation, formal notices, mediation

I favor efficient and protective solutions, allowing clients to defend their rights without disrupting their activity or creativity.","Curateur, Relations publiques, Porte-parole",Expert Lecturer in Cultural Law / Enseignante experte en droit du secteur culturel,1
80,Entry,0.8,0.25,Software Development,international_hub,workers,2.0,Computer Software,Software Development,2-10,Privately Held,"Anglais, Espagnol, Français","Paris, Île-de-France, France","Nantes, FR",2021.0,"With more 10 years experience in web, I acquired great product sensitivity and a good technical background. My experience as a product manager and entrepreneur taught me how to build products that meet concrete needs and how to grow a business.","Marketing, Web Marketing, Business Model Innovation",Fondateur,0
90,Mid,0.75,0.8,Computer and Network Security,international_hub,leaders,1.0,Management Consulting,Computer and Network Security,1001-5000,Public Company,"English, French, German, Italian, Portuguese, Spanish","Greater Paris Metropolitan Region, France","San Francisco, US",2009.0,"I currently lead Cloudflare's teams in Southern Europe.

With over 18 years of experience in Networking, SaaS and Cybersecurity, I am a seasoned Sales Leader who has been driving growth and innovation for customers, leading large international teams.

I have a passion for developing strong and lasting partnerships with major international enterprises, and delivering value-added services that meet their evolving needs and challenges. 

I am strongly committed to corporate social responsibility and sustainability, and hold a certificate in Sustainability Leadership from the University of Cambridge. 

A multilingual and multicultural leader, I speak French, English, Italian, and German, and hold a Master of Science, Management degree from ESCP Business School Europe.","Value Selling, Direct Sales, MEDDIC Sales Methodology",Area VP for Southern Europe,0
85,Senior,0.6,0.85,Financial Services,other,leaders,1.0,Law Practice,Financial Services,1001-5000,Privately Held,"Anglais B2, Français",France,"Genève, CH",,,,Chargé de conformité LCB-FT,0
70,Mid,0.55,0.7,Financial Services,other,leaders,1.0,Banking,Financial Services,,Partnership,"Anglais, Arabe, Français",France,"Paris La Défense, FR",2016.0,Banking: P.M.O and Business Analyst,"PL/SQL, JavaScript, Bases de données",Digital Transformation Manager,1
70,Mid,0.6,0.35,Online Audio and Video Media,international_hub,salespeople,2.0,Computer Software,Online Audio and Video Media,11-50,Nonprofit,,"Paris, Île-de-France, France","Milano, IT",2020.0,Taking French startups' voice to Brussels and beyond,"Lingua inglese, Lingua spagnola, Lingua tedesca",Podcast Host,1
75,Senior,0.55,0.7,Hospitals and Health Care,other,leaders,0.0,Hospital & Health Care,Hospitals and Health Care,501-1000,Nonprofit,,France,"Besançon, FR",,,"Compétences analytiques, Microsoft Office, Management",Directrice,0
60,Mid,0.4,0.5,Retail,international_hub,others,0.0,Mechanical Or Industrial Engineering,Retail,,Privately Held,"English, French, Hindi, Kannada, Telugu","Paris, Île-de-France, France",,,"I’m a digital transformation and product delivery professional with 12+ years of experience leading cross-functional initiatives across industrial, healthcare, B2B, and eCommerce sectors. My work spans digital operations, CRM optimization, process automation, and enterprise platform delivery — always with a focus on aligning systems, strategy, and user experience.

I’ve worked across domains including supply chain, HR, safety, marketing, and compliance — delivering solutions that improve operational efficiency, workforce planning, and decision intelligence. My experience includes managing multilingual platforms (including French-language enterprise apps), coordinating global teams, and driving adoption of low-code technologies like PowerApps and Dataverse.

I believe digital transformation is most powerful when it enhances human capability. Whether through AI-powered automation, intelligent workflows, or scalable systems, I focus on designing tools that simplify complexity, streamline processes, and empower people to do meaningful work. My approach blends empathy, systems thinking, and data-driven decision-making to create solutions that are both impactful and sustainable.

Digital Transformation | Artificial Intelligence (AI) | Automation | CRM Optimization | SaaS Strategy | eCommerce | Process Improvement | Enterprise Platforms | Systems Thinking | Workforce Planning | Compliance | Data-Driven Decision-Making | Low-Code/No-Code (PowerApps) | Customer Engagement | Business Strategy | Operational Efficiency | Change Management | Stakeholder Management | Agile Delivery | UX/CX Optimization | Cloud Platforms (Azure) | Integration Strategy | Digital Adoption | Data Governance | Cross-Industry Experience","Digital Transformation, Catalog Management, Business Schools",Digital Transformation Lead - Manufacturing Excellence (Internship),1
85,Mid,0.65,0.65,Medical Equipment Manufacturing,international_hub,workers,0.0,Medical Device,Medical Equipment Manufacturing,51-200,Public Company,"English, French, Polish, Russian, Ukrainian","Paris, Île-de-France, France","Créteil, FR",,,"Image Consulting, Video Production, External Communications",Marketing Communications Specialist,0
75,Entry,0.55,0.4,Software Development,international_hub,salespeople,1.0,Internet,Software Development,11-50,Privately Held,"Allemand, Anglais, Français","Greater Paris Metropolitan Region, France","Paris, FR",2023.0,Co-Founder and CEO at Newtone - the AI platform powering content creation for global brands,"Entrepreneuriat, Entrepreneurship, Growth Hacking","Co-founder, CEO",0
55,Entry,0.5,0.25,Events Services,international_hub,salespeople,0.0,Internet,Events Services,2-10,Privately Held,"Arabic, English, French","Greater Paris Metropolitan Region, France","Paris, FR",2022.0,"Certified Project Manager, with an international experience, professional background, and entrepreneurial spirit. 

Agile | Team Player | Media and Content Creator | Curious | Innovative | Self-Motivated | Listener | Growth Obsessed | Negotiation Enthusiast | Trilingual | Pro DJ | Digital Marketing | CRM","Project Planning, Quality Assurance, Event Management",Co-Founder,0
80,Senior,0.6,0.7,Broadcast Media Production and Distribution,other,leaders,2.0,Broadcast Media,Broadcast Media Production and Distribution,501-1000,Government Agency,,France,"Bry-sur-Marne cedex, FR",1975.0,,,Researcher,1
80,Mid,0.6,0.3,Education - Research Services,international_hub,experts,2.0,Higher Education,Research Services,1001-5000,Educational Institution,"English, Français, Português, Spanish","Paris, Île-de-France, France","Paris, FR",1200.0,"Jaércio da Silva is a senior lecturer at Paris-Panthéon-Assas University (IFP/CARISM). 

Initially, his research focused on analyzing the transformations induced by digital technology in society and media, particularly highlighting how platforms contribute (or not) to the construction of collective causes. He defended a thesis in Information and Communication Sciences on a group of actors who multiply their presence in different platforms and media formats to promote an intersectional approach. 

Currently, he is particularly interested in the transformations generated by immersive and generative technologies in cultural industries and media.","Mídias sociais, Marketing social, Jornalismo",Directeur de la licence information-communication à l'Institut français de presse,0
70,Mid,0.7,0.5,Technology - SaaS,regional_hub,salespeople,1.0,Computer Software,Software Development,51-200,Privately Held,"Allemand, Anglais","Greater Bordeaux Metropolitan Area, France","Amsterdam, NL",2018.0,"Passionate, fun, innovative, open-minded, and ready to roll :)

My role and ambition? In Product Management : Help & drive teams to create the best experiences based on smart product making using continuous discovery & data for continuous iterative improvement.

At ease in international context, with complex topics and different personalities, stakeholders.","Gestion des données, Data strategy, ecosystem",Senior Product Manager,1
65,Entry,0.55,0.2,Marketing - Public Relations,international_hub,experts,1.0,Public Relations & Communications,Public Relations and Communications Services,2-10,Sole Proprietorship,"Anglais, Anglais, Anglais, Espagnol, Espagnol","Paris, Île-de-France, France","PARIS, FR",2024.0,"J'accompagne des entreprises, institutions et personnalités dans leurs stratégies de communication 360° et d'influence. Parmi mes collaborations, des marques et groupes prestigieux comme Kering, Andros, PUMA, Kronenbourg/Carlsberg, CASTEL GROUPE, La Compagnie des Alpes ou encore la Région Île-de-France. 

Mes campagnes visent à amplifier leur impact, tout en créant un lien authentique avec leurs publics. 

Intervenant régulier dans des institutions académiques reconnues, je partage aussi mon expertise pour former les leaders de demain.","Stratégie social media, Stratégie paid media, Content marketing",Fondateur & Président,0
